Student_ID,Age,Gender,Class,Study_Hours_Per_Day,Attendance_Percentage,Parental_Education,Internet_Access,Extracurricular_Activities,Math_Score,Science_Score,English_Score,Previous_Year_Score,Final_Percentage,Performance_Level,Pass_Fail
4359,17,0,11,2.7,68,0,1,0,99,48,71,72,72.67,2,1
4360,18,0,10,2.0,92,0,0,1,76,98,45,59,73.0,2,1
4361,19,0,11,3.2,86,0,1,0,99,68,99,89,88.67,1,1
4362,18,0,12,4.4,63,1,0,0,56,100,55,93,70.33,2,1
4363,16,1,11,3.7,86,0,0,1,85,60,98,94,81.0,1,1
4364,17,1,12,5.4,68,1,1,0,45,71,35,78,50.33,0,1
4365,18,1,11,4.5,68,2,0,1,61,56,79,42,65.33,0,1
4366,17,0,11,4.4,64,0,1,1,59,87,55,43,67.0,2,1
4367,15,1,12,3.6,62,1,1,0,89,44,74,80,69.0,2,1
4368,16,0,12,0.7,79,1,0,1,84,49,42,58,58.33,0,1
4369,14,1,9,1.3,77,0,1,1,63,61,58,69,60.67,0,1
4370,17,0,10,5.9,77,2,0,0,46,43,97,87,62.0,0,1
4371,16,1,9,4.1,66,0,0,1,51,52,80,42,61.0,0,1
4372,15,1,12,0.7,63,2,0,0,62,93,94,89,83.0,1,1
4373,14,1,12,2.7,70,2,1,1,40,64,56,92,53.33,0,1
4374,14,1,9,0.8,60,2,1,1,50,98,51,80,66.33,2,1
4375,16,0,10,1.1,94,1,1,0,60,91,79,47,76.67,2,1
4376,16,1,9,1.8,59,1,1,0,82,71,93,79,82.0,1,1
4377,19,0,10,2.7,98,1,1,1,84,76,50,43,70.0,2,1
4378,16,1,11,5.2,55,0,1,0,63,78,92,77,77.67,2,1
4379,14,1,10,0.9,67,2,0,1,40,94,39,81,57.67,0,1
4380,17,0,10,4.2,92,1,0,0,82,61,58,56,67.0,2,1
4381,14,1,10,3.3,98,2,0,1,86,45,78,80,69.67,2,1
4382,18,1,12,5.9,95,1,1,1,40,64,48,70,50.67,0,1
4383,15,1,11,3.3,96,2,0,0,59,49,96,85,68.0,2,1
4384,19,1,12,4.3,80,1,1,0,40,71,77,72,62.67,0,1
4385,15,1,11,2.3,86,0,0,1,51,72,48,67,57.0,0,1
4386,18,1,10,4.6,62,1,0,0,38,41,51,58,43.33,3,0
4387,18,1,9,5.0,92,2,1,0,98,51,69,47,72.67,2,1
4388,17,0,9,3.9,89,1,0,0,41,38,74,66,51.0,0,1
4389,19,0,12,3.0,74,1,0,1,71,44,69,51,61.33,0,1
4390,18,0,11,2.0,94,2,0,0,69,88,65,71,74.0,2,1
4391,16,0,9,5.3,52,2,1,0,63,55,36,84,51.33,0,1
4392,15,0,11,2.4,94,2,1,0,72,51,92,78,71.67,2,1
4393,15,1,11,1.1,82,1,1,1,74,86,50,64,70.0,2,1
4394,18,0,12,4.5,75,1,1,0,62,54,57,88,57.67,0,1
4395,17,0,10,5.4,73,1,1,1,59,83,47,75,63.0,0,1
4396,14,0,10,1.3,61,0,1,1,96,94,39,40,76.33,2,1
4397,15,1,9,2.8,80,1,1,1,35,82,96,41,71.0,2,1
4398,17,0,10,5.9,60,1,1,0,71,65,86,90,74.0,2,1
4399,17,1,9,5.8,56,1,1,0,37,62,72,41,57.0,0,1
4400,16,1,9,4.1,68,0,0,1,80,43,92,79,71.67,2,1
4401,19,1,9,4.4,66,0,0,1,62,67,83,71,70.67,2,1
4402,18,1,11,5.5,83,2,1,1,96,69,64,59,76.33,2,1
4403,19,0,10,1.4,68,1,0,0,86,55,56,64,65.67,0,1
4404,17,0,9,0.7,73,2,1,0,35,95,58,51,62.67,0,1
4405,19,0,10,5.8,97,0,0,0,76,97,88,94,87.0,1,1
4406,16,0,10,3.3,56,0,0,1,54,95,72,89,73.67,2,1
4407,19,1,10,4.7,92,1,1,0,66,69,68,50,67.67,2,1
4408,18,0,10,3.9,62,0,1,1,94,47,75,86,72.0,2,1
4409,16,0,12,5.5,65,0,1,1,57,65,75,72,65.67,0,1
4410,16,1,10,3.8,60,0,0,1,51,89,93,52,77.67,2,1
4411,15,1,10,1.6,84,1,0,1,80,94,74,50,82.67,1,1
4412,16,0,12,3.2,81,1,1,0,80,70,81,84,77.0,2,1
4413,14,1,10,5.7,78,2,1,0,84,82,49,64,71.67,2,1
4414,17,0,10,2.0,67,2,1,0,35,73,73,61,60.33,0,1
4415,18,0,9,2.4,61,1,1,1,66,69,63,92,66.0,2,1
4416,15,1,10,5.8,79,1,1,1,93,48,95,40,78.67,2,1
4417,14,1,10,0.9,61,1,0,1,56,37,66,78,53.0,0,1
4418,14,1,12,5.9,79,2,1,1,40,39,59,47,46.0,3,0
4419,17,1,9,4.2,93,1,0,0,41,60,51,53,50.67,0,1
4420,16,0,12,2.1,92,2,1,1,38,92,36,54,55.33,0,1
4421,17,0,12,1.6,68,0,0,1,85,44,41,43,56.67,0,1
4422,18,0,11,3.4,85,2,0,1,66,90,44,70,66.67,2,1
4423,18,0,9,2.5,68,2,1,0,45,44,97,54,62.0,0,1
4424,16,1,9,4.8,73,0,0,0,37,89,83,41,69.67,2,1
4425,16,1,10,5.1,67,1,0,0,94,57,61,49,70.67,2,1
4426,18,1,11,2.4,83,2,0,1,50,94,44,92,62.67,0,1
4427,18,1,9,2.7,82,2,0,1,62,60,43,48,55.0,0,1
4428,17,0,9,5.7,63,0,0,0,44,39,66,69,49.67,3,0
4429,16,1,11,1.1,68,1,1,0,45,61,80,49,62.0,0,1
4430,19,1,10,2.3,56,1,0,0,41,79,38,42,52.67,0,1
4431,14,1,12,6.0,83,2,0,0,92,85,40,76,72.33,2,1
4432,17,1,10,5.0,95,2,0,0,40,71,51,90,54.0,0,1
4433,14,0,12,3.5,66,1,0,0,93,100,67,44,86.67,1,1
4434,14,1,11,5.3,66,2,1,1,53,39,94,65,62.0,0,1
4435,18,0,12,6.0,75,1,1,0,42,84,78,48,68.0,2,1
4436,19,0,12,3.7,51,2,1,0,80,52,56,71,62.67,0,1
4437,19,0,12,0.6,79,1,1,0,37,57,79,72,57.67,0,1
4438,18,1,11,5.6,55,0,0,0,35,38,78,69,50.33,0,1
4439,18,0,9,5.3,99,1,0,0,53,79,93,76,75.0,2,1
4440,16,1,9,4.3,63,0,0,1,55,69,63,86,62.33,0,1
4441,16,1,11,1.8,56,1,1,1,55,99,62,40,72.0,2,1
4442,18,1,11,1.2,65,1,1,1,86,58,63,92,69.0,2,1
4443,15,1,11,3.7,99,2,1,1,36,40,83,41,53.0,0,1
4444,14,0,9,1.5,100,1,1,0,67,48,91,66,68.67,2,1
4445,15,0,10,3.9,79,2,0,1,42,94,41,51,59.0,0,1
4446,17,1,10,5.3,50,2,0,1,60,64,99,71,74.33,2,1
4447,14,0,12,2.9,50,0,0,0,61,69,79,47,69.67,2,1
4448,15,0,10,2.8,55,0,0,0,49,94,71,59,71.33,2,1
4449,19,1,11,3.7,84,1,0,1,36,99,37,93,57.33,0,1
4450,17,0,12,2.1,58,0,0,1,87,74,91,93,84.0,1,1
4451,15,0,10,0.7,80,0,1,0,48,77,52,76,59.0,0,1
4452,18,1,9,1.0,73,2,1,1,94,62,100,83,85.33,1,1
4453,15,0,11,0.6,100,1,0,1,69,54,55,71,59.33,0,1
4454,19,0,11,1.5,56,0,0,1,99,95,92,42,95.33,1,1
4455,18,1,12,2.7,98,2,0,1,70,50,65,52,61.67,0,1
4456,14,1,11,2.0,86,1,1,1,85,86,97,56,89.33,1,1
4457,19,1,12,4.8,60,2,0,0,61,44,68,89,57.67,0,1
4458,16,0,11,2.5,53,0,1,0,89,74,51,89,71.33,2,1
4459,18,0,10,5.2,83,1,0,0,46,69,79,54,64.67,0,1
4460,18,0,9,0.6,64,2,1,1,57,84,58,93,66.33,2,1
4461,16,1,9,4.7,82,1,1,0,57,60,43,61,53.33,0,1
4462,19,0,9,3.5,84,1,0,0,64,54,95,64,71.0,2,1
4463,18,1,9,5.6,94,1,0,1,67,65,92,95,74.67,2,1
4464,14,0,10,1.4,91,2,1,0,49,52,81,62,60.67,0,1
4465,15,0,11,1.1,97,0,1,0,90,39,47,46,58.67,0,1
4466,16,1,11,4.6,76,2,1,0,87,94,60,52,80.33,2,1
4467,15,0,11,3.0,74,2,1,1,93,96,59,48,82.67,1,1
4468,18,0,9,1.7,57,0,0,0,63,94,79,54,78.67,2,1
4469,14,1,11,5.4,67,1,1,0,80,37,46,88,54.33,0,1
4470,16,0,9,3.6,86,0,0,1,39,39,82,44,53.33,0,1
4471,15,1,10,1.6,56,2,0,0,50,47,97,53,64.67,0,1
4472,19,0,9,1.4,50,0,0,1,55,41,55,87,50.33,0,1
4473,17,0,12,1.6,72,0,1,1,76,50,91,72,72.33,2,1
4474,18,1,9,3.2,72,2,0,0,50,97,53,64,66.67,2,1
4475,18,1,9,5.3,73,1,1,1,52,82,82,95,72.0,2,1
4476,15,1,11,6.0,58,2,0,1,59,59,67,50,61.67,0,1
4477,15,1,11,1.7,72,1,1,1,65,47,54,44,55.33,0,1
4478,14,0,12,3.8,77,0,1,0,83,39,93,51,71.67,2,1
4479,14,1,11,2.0,84,2,0,1,85,61,95,77,80.33,2,1
4480,17,1,9,5.0,97,2,1,1,41,82,60,71,61.0,0,1
4481,18,1,11,3.9,85,2,1,0,53,41,75,50,56.33,0,1
4482,15,0,10,0.8,59,2,1,0,72,72,85,61,76.33,2,1
4483,16,1,12,4.5,89,2,1,1,77,67,95,69,79.67,2,1
4484,14,1,12,1.2,84,0,1,1,87,57,78,84,74.0,2,1
4485,18,0,11,2.1,97,1,1,0,39,42,56,63,45.67,3,0
4486,14,1,9,1.3,59,1,1,0,71,46,66,61,61.0,0,1
4487,17,1,9,4.0,72,0,0,1,40,71,43,71,51.33,0,1
4488,18,0,11,4.2,64,0,1,1,49,49,63,50,53.67,0,1
4489,16,1,9,1.1,53,1,1,1,55,78,72,87,68.33,2,1
4490,17,1,10,3.7,75,2,0,1,80,74,99,62,84.33,1,1
4491,17,0,9,2.7,68,0,1,0,70,93,89,64,84.0,1,1
4492,18,0,11,4.1,65,2,1,1,87,82,35,61,68.0,2,1
4493,19,1,12,5.7,50,2,1,1,45,50,61,71,52.0,0,1
4494,16,1,11,5.8,88,2,0,0,94,83,36,65,71.0,2,1
4495,19,0,9,2.6,50,1,1,0,99,46,85,66,76.67,2,1
4496,15,1,9,0.8,58,2,1,0,44,41,78,84,54.33,0,1
4497,19,0,9,2.8,71,1,0,0,86,58,97,46,80.33,2,1
4498,18,1,12,2.4,95,1,0,0,64,67,37,41,56.0,0,1
4499,14,0,11,1.3,88,2,0,1,54,77,48,51,59.67,0,1
4500,18,0,10,4.9,98,1,0,0,79,89,84,73,84.0,1,1
4501,16,0,12,2.3,76,0,0,1,50,50,70,55,56.67,0,1
4502,17,0,10,3.3,94,0,1,1,69,88,65,89,74.0,2,1
4503,18,1,10,1.5,62,1,1,0,70,79,70,70,73.0,2,1
4504,14,0,11,1.1,59,0,1,0,100,99,89,83,96.0,1,1
4505,18,0,12,0.9,92,1,1,0,71,38,78,70,62.33,0,1
4506,17,0,12,1.6,94,1,1,1,55,79,56,43,63.33,0,1
4507,16,0,11,2.6,98,1,1,1,74,76,80,86,76.67,2,1
4508,18,1,12,2.7,68,1,0,0,40,71,51,60,54.0,0,1
4509,16,1,10,5.0,60,0,1,1,88,46,49,52,61.0,0,1
4510,16,1,12,0.9,82,1,0,1,51,94,59,86,68.0,2,1
4511,19,1,9,5.5,72,2,0,0,93,91,77,63,87.0,1,1
4512,15,1,10,2.6,68,1,1,1,86,93,81,65,86.67,1,1
4513,17,1,11,1.9,77,1,0,1,99,79,91,73,89.67,1,1
4514,15,0,9,5.5,99,0,1,0,45,72,54,45,57.0,0,1
4515,17,1,12,1.5,67,2,0,0,82,75,96,86,84.33,1,1
4516,18,1,11,3.3,95,1,1,0,80,55,73,67,69.33,2,1
4517,19,0,12,1.0,69,0,0,0,45,56,55,94,52.0,0,1
4518,16,0,12,3.0,50,2,1,1,55,87,46,42,62.67,0,1
4519,16,1,12,2.5,98,1,1,1,76,61,45,43,60.67,0,1
4520,16,1,11,5.8,60,2,0,0,73,95,86,62,84.67,1,1
4521,19,0,10,0.6,96,1,0,1,79,83,44,86,68.67,2,1
4522,16,1,12,5.3,55,1,1,1,47,61,68,86,58.67,0,1
4523,17,0,10,0.5,64,0,1,0,64,99,49,88,70.67,2,1
4524,14,0,10,2.2,90,2,0,1,59,68,42,73,56.33,0,1
4525,17,0,10,3.5,58,2,0,0,51,68,55,90,58.0,0,1
4526,19,1,10,5.8,83,1,1,1,45,45,54,52,48.0,3,0
4527,15,0,9,2.6,93,2,0,0,50,40,48,82,46.0,3,0
4528,14,0,11,5.4,56,1,0,1,61,38,48,66,49.0,3,0
4529,19,1,9,1.0,85,1,1,1,86,42,66,65,64.67,0,1
4530,15,1,9,2.2,78,2,0,0,51,46,90,50,62.33,0,1
4531,15,0,10,4.7,92,2,0,1,71,59,53,44,61.0,0,1
4532,14,0,9,2.0,95,0,1,1,72,52,75,71,66.33,2,1
4533,17,1,10,5.8,91,0,0,0,65,94,56,60,71.67,2,1
4534,14,0,11,2.2,67,0,0,1,50,78,97,55,75.0,2,1
4535,15,1,10,2.0,69,1,1,0,58,43,36,78,45.67,3,0
4536,19,1,10,3.6,82,0,1,0,98,48,91,85,79.0,2,1
4537,18,0,11,4.0,83,2,0,1,49,71,83,54,67.67,2,1
4538,19,1,9,1.7,61,2,0,1,71,67,48,56,62.0,0,1
4539,18,0,11,3.0,76,2,0,1,92,82,41,47,71.67,2,1
4540,16,1,10,1.9,56,0,0,0,79,81,60,62,73.33,2,1
4541,18,1,11,4.7,63,0,1,1,59,57,88,40,68.0,2,1
4542,19,1,9,0.6,56,1,0,1,76,92,49,79,72.33,2,1
4543,18,0,12,0.9,63,1,0,0,100,58,93,56,83.67,1,1
4544,17,0,10,1.3,97,2,1,0,80,94,90,58,88.0,1,1
4545,17,1,11,5.8,96,1,0,0,58,62,79,62,66.33,2,1
4546,14,0,9,5.6,57,0,1,0,93,52,77,61,74.0,2,1
4547,18,0,12,3.0,92,2,1,1,42,42,73,75,52.33,0,1
4548,15,1,9,4.8,93,0,1,1,78,54,75,85,69.0,2,1
4549,17,1,10,5.7,64,0,0,0,94,50,98,43,80.67,2,1
4550,17,1,12,3.5,66,2,0,0,43,37,73,77,51.0,0,1
4551,14,1,10,2.3,82,0,1,0,40,83,99,66,74.0,2,1
4552,19,0,10,0.6,90,2,1,1,47,80,40,87,55.67,0,1
4553,19,1,11,3.8,95,1,1,1,50,66,43,91,53.0,0,1
4554,17,1,11,5.0,85,2,1,0,72,36,47,85,51.67,0,1
4555,17,1,11,4.8,92,2,0,1,88,41,99,89,76.0,2,1
4556,19,0,11,4.4,98,2,0,1,41,95,50,45,62.0,0,1
4557,19,0,12,1.9,96,1,1,1,39,91,46,78,58.67,0,1
4558,15,0,11,2.4,72,1,1,0,41,48,77,93,55.33,0,1
4559,14,1,11,2.7,58,2,1,0,61,86,85,80,77.33,2,1
4560,14,1,9,4.8,85,0,1,0,56,94,79,90,76.33,2,1
4561,17,1,11,4.7,62,0,1,0,66,51,41,50,52.67,0,1
4562,16,0,12,3.7,98,0,1,1,79,78,85,68,80.67,2,1
4563,15,0,11,2.1,65,2,1,1,80,85,66,68,77.0,2,1
4564,17,0,11,5.0,73,1,1,0,40,72,53,77,55.0,0,1
4565,15,0,11,1.0,75,2,1,0,95,97,66,50,86.0,1,1
4566,15,1,9,4.9,70,0,0,1,79,75,37,54,63.67,0,1
4567,15,1,12,1.5,51,1,0,1,45,66,65,82,58.67,0,1
4568,18,1,10,1.9,83,2,1,0,87,69,87,92,81.0,1,1
4569,17,0,10,5.5,82,2,1,0,61,80,47,56,62.67,0,1
4570,14,1,12,6.0,80,2,1,1,44,69,99,77,70.67,2,1
4571,19,0,9,5.6,81,0,0,0,86,79,53,93,72.67,2,1
4572,16,1,10,3.2,98,2,0,0,40,81,46,91,55.67,0,1
4573,17,0,11,5.0,61,2,1,1,96,80,81,80,85.67,1,1
4574,14,1,11,0.8,72,1,1,1,35,51,94,73,60.0,0,1
4575,14,1,12,1.2,86,1,1,1,60,68,86,94,71.33,2,1
4576,17,0,11,3.0,87,0,0,1,44,96,74,51,71.33,2,1
4577,15,1,10,4.7,53,0,1,1,69,51,76,67,65.33,0,1
4578,15,1,10,5.0,95,1,1,0,46,70,77,46,64.33,0,1
4579,14,1,12,2.0,71,2,1,1,73,73,90,69,78.67,2,1
4580,14,0,11,2.7,59,1,1,0,38,94,65,47,65.67,0,1
4581,18,0,9,3.3,94,1,1,1,60,90,92,43,80.67,2,1
4582,15,0,9,2.1,80,1,0,0,35,91,37,93,54.33,0,1
4583,14,0,9,2.3,99,0,1,1,68,35,73,64,58.67,0,1
4584,15,1,10,2.5,57,0,1,0,99,67,56,68,74.0,2,1
4585,17,0,11,5.5,96,0,1,0,48,97,46,46,63.67,0,1
4586,19,1,10,0.7,78,2,0,1,50,36,67,50,51.0,0,1
4587,19,0,11,1.4,87,1,0,0,59,95,78,77,77.33,2,1
4588,14,0,11,2.6,73,2,0,0,66,66,56,42,62.67,0,1
4589,14,0,9,5.0,79,2,1,1,64,70,71,94,68.33,2,1
4590,14,1,9,5.1,87,1,0,0,94,42,38,94,58.0,0,1
4591,16,1,9,0.8,65,2,0,0,78,99,80,95,85.67,1,1
4592,15,1,9,2.4,87,0,0,1,37,72,62,84,57.0,0,1
4593,14,0,12,5.9,65,0,0,1,98,37,92,82,75.67,2,1
4594,16,1,9,1.4,68,1,0,0,65,58,42,77,55.0,0,1
4595,18,1,10,3.9,51,0,0,0,77,58,39,46,58.0,0,1
4596,14,0,9,2.8,77,1,0,1,62,94,87,83,81.0,1,1
4597,17,0,9,3.2,96,0,1,1,54,90,95,69,79.67,2,1
4598,16,0,12,4.5,81,1,0,0,43,40,55,70,46.0,3,0
4599,17,0,10,3.0,86,1,0,0,92,47,100,64,79.67,2,1
4600,16,0,10,4.0,77,2,0,1,49,98,88,90,78.33,2,1
4601,16,1,11,5.4,62,0,0,1,71,38,58,94,55.67,0,1
4602,18,0,9,4.8,90,1,1,1,78,66,42,64,62.0,0,1
4603,19,0,12,1.5,73,2,0,1,68,77,35,53,60.0,0,1
4604,17,1,11,2.4,71,2,0,1,89,75,85,72,83.0,1,1
4605,19,0,9,4.2,82,0,1,0,84,41,37,80,54.0,0,1
4606,18,0,9,5.8,66,2,0,1,66,49,37,72,50.67,0,1
4607,19,1,11,4.3,90,0,0,0,61,46,42,91,49.67,3,0
4608,14,1,10,3.3,66,1,1,1,52,95,37,89,61.33,0,1
4609,16,1,10,5.8,77,1,0,0,63,75,49,41,62.33,0,1
4610,18,0,10,5.5,69,2,0,0,72,88,88,56,82.67,1,1
4611,16,0,11,3.1,56,1,1,1,66,78,75,87,73.0,2,1
4612,19,1,11,2.5,96,1,0,0,56,39,45,83,46.67,3,0
4613,15,1,12,0.9,92,0,0,1,36,69,61,87,55.33,0,1
4614,17,0,9,2.7,83,2,1,0,74,47,43,94,54.67,0,1
4615,16,0,11,5.8,88,1,1,1,41,57,49,59,49.0,3,0
4616,14,0,9,4.3,86,0,0,1,70,100,52,87,74.0,2,1
4617,18,0,9,5.7,90,0,0,0,93,95,90,87,92.67,1,1
4618,16,1,11,5.6,100,0,0,1,96,46,67,72,69.67,2,1
4619,18,0,12,4.6,90,1,0,1,49,67,79,62,65.0,0,1
4620,18,0,9,2.6,69,2,1,0,83,66,41,51,63.33,0,1
4621,14,1,11,3.9,82,0,1,0,61,80,58,58,66.33,2,1
4622,19,0,10,1.5,74,2,0,0,61,76,44,56,60.33,0,1
4623,15,1,9,3.5,94,0,0,0,90,77,94,64,87.0,1,1
4624,16,1,12,2.7,68,0,0,1,77,83,63,57,74.33,2,1
4625,14,1,12,5.6,97,1,0,0,61,71,98,73,76.67,2,1
4626,19,1,11,3.0,75,2,0,1,98,42,94,78,78.0,2,1
4627,18,1,10,1.2,55,0,1,0,74,97,67,46,79.33,2,1
4628,16,0,12,0.9,52,2,0,0,43,45,68,41,52.0,0,1
4629,16,1,10,4.1,92,2,0,1,76,49,36,79,53.67,0,1
4630,15,1,10,4.5,77,2,0,1,83,53,41,71,59.0,0,1
4631,19,1,10,3.6,64,1,0,0,45,61,92,84,66.0,2,1
4632,17,1,12,3.9,95,1,1,0,69,53,52,60,58.0,0,1
4633,16,0,10,2.6,54,2,1,1,42,85,98,83,75.0,2,1
4634,15,0,11,4.8,86,0,0,0,64,91,93,61,82.67,1,1
4635,19,0,10,5.3,59,2,0,0,79,43,39,92,53.67,0,1
4636,14,0,12,3.7,75,0,0,0,68,64,56,43,62.67,0,1
4637,18,0,10,3.7,54,1,0,0,54,57,58,63,56.33,0,1
4638,15,0,11,2.0,61,0,1,1,75,66,75,82,72.0,2,1
4639,15,1,10,1.3,64,0,0,0,86,48,68,47,67.33,2,1
4640,14,0,12,1.3,96,0,0,0,40,42,65,88,49.0,3,0
4641,17,0,12,4.4,84,0,0,1,85,67,70,48,74.0,2,1
4642,19,0,9,5.8,82,1,1,1,86,43,92,94,73.67,2,1
4643,17,1,9,2.0,76,0,0,1,39,61,63,53,54.33,0,1
4644,14,0,11,2.9,70,0,1,1,45,99,61,53,68.33,2,1
4645,16,0,11,1.4,60,0,0,1,52,76,40,82,56.0,0,1
4646,16,0,10,0.9,89,2,0,0,43,43,87,45,57.67,0,1
4647,18,0,11,4.2,60,0,1,1,80,49,43,87,57.33,0,1
4648,15,1,10,4.5,95,0,0,0,39,85,64,80,62.67,0,1
4649,16,1,12,3.7,86,0,1,0,80,45,41,59,55.33,0,1
4650,15,1,10,4.2,90,0,1,0,42,75,55,67,57.33,0,1
4651,19,0,9,5.8,99,2,1,0,43,55,66,81,54.67,0,1
4652,19,1,10,3.4,60,2,1,1,67,84,51,93,67.33,2,1
4653,18,0,11,2.9,70,1,0,1,69,35,61,68,55.0,0,1
4654,17,0,10,4.5,61,1,0,0,46,88,93,51,75.67,2,1
4655,15,0,12,2.1,84,0,1,0,81,74,74,61,76.33,2,1
4656,15,1,9,4.1,91,2,1,1,51,36,50,75,45.67,3,0
4657,15,1,12,6.0,57,0,1,0,83,63,96,63,80.67,2,1
4658,15,1,10,2.9,88,0,1,1,91,82,88,87,87.0,1,1
4659,19,0,10,3.2,65,1,0,0,63,46,85,64,64.67,0,1
4660,18,0,9,2.2,70,0,1,0,72,69,62,64,67.67,2,1
4661,15,1,9,4.2,96,1,0,0,59,39,87,93,61.67,0,1
4662,18,1,11,2.8,59,2,0,1,86,63,91,48,80.0,2,1
4663,15,1,9,5.0,73,1,1,1,44,77,49,42,56.67,0,1
4664,14,0,12,5.5,75,1,0,1,59,43,69,80,57.0,0,1
4665,18,0,10,2.4,63,1,1,0,79,51,97,75,75.67,2,1
4666,14,1,12,2.5,96,1,1,1,38,56,63,85,52.33,0,1
4667,14,1,12,3.3,51,2,0,1,65,56,84,85,68.33,2,1
4668,16,0,11,5.7,63,1,1,0,62,45,57,54,54.67,0,1
4669,14,0,11,1.4,87,0,0,1,61,100,39,63,66.67,2,1
4670,17,1,10,3.9,61,0,0,0,58,38,86,77,60.67,0,1
4671,18,1,9,1.8,59,1,0,1,71,53,76,57,66.67,2,1
4672,14,1,11,1.9,94,1,1,0,61,80,82,71,74.33,2,1
4673,19,1,10,4.3,63,2,1,0,78,49,98,50,75.0,2,1
4674,17,0,10,5.6,68,2,1,1,49,51,46,52,48.67,3,0
4675,17,0,10,4.8,60,0,0,1,73,41,44,42,52.67,0,1
4676,17,1,12,0.9,95,1,1,0,75,84,94,64,84.33,1,1
4677,14,0,10,3.0,89,1,1,0,79,41,58,82,59.33,0,1
4678,17,0,10,3.4,65,0,1,0,52,54,55,65,53.67,0,1
4679,14,1,12,3.0,79,1,1,1,60,41,50,68,50.33,0,1
4680,17,0,11,5.5,82,0,0,1,39,51,73,53,54.33,0,1
4681,19,1,12,2.7,53,0,0,0,68,86,68,54,74.0,2,1
4682,15,0,12,1.5,60,2,1,1,57,70,40,95,55.67,0,1
4683,18,0,9,3.4,97,1,1,0,71,36,77,61,61.33,0,1
4684,19,1,11,1.1,76,2,1,0,83,48,80,56,70.33,2,1
4685,16,1,10,1.0,72,0,0,0,79,63,87,48,76.33,2,1
4686,17,1,11,5.0,83,0,0,1,48,39,37,55,41.33,3,0
4687,15,1,10,1.1,54,1,1,0,91,67,99,59,85.67,1,1
4688,16,0,9,4.2,60,1,0,1,62,99,70,87,77.0,2,1
4689,15,0,12,1.1,60,1,1,1,85,56,64,95,68.33,2,1
4690,15,1,12,3.6,60,2,1,0,61,96,53,87,70.0,2,1
4691,15,1,10,3.6,79,0,1,1,71,87,35,70,64.33,0,1
4692,18,1,10,4.1,76,2,0,0,90,38,88,47,72.0,2,1
4693,16,0,10,2.2,86,1,0,1,50,80,92,70,74.0,2,1
4694,15,0,10,3.2,50,1,0,1,73,58,82,83,71.0,2,1
4695,17,0,9,5.5,53,0,0,0,92,43,85,68,73.33,2,1
4696,17,0,9,3.2,50,0,0,0,69,67,39,77,58.33,0,1
4697,15,0,12,2.1,87,0,1,1,90,39,44,75,57.67,0,1
4698,17,1,9,2.5,92,2,1,1,98,45,95,43,79.33,2,1
4699,17,0,11,3.9,56,2,0,0,60,72,59,80,63.67,0,1
4700,15,1,10,1.8,90,1,0,0,71,97,93,68,87.0,1,1
4701,19,1,10,2.4,99,0,1,0,86,100,93,48,93.0,1,1
4702,17,1,10,3.0,64,0,1,1,46,79,59,67,61.33,0,1
4703,16,0,11,2.6,71,0,0,1,97,50,75,76,74.0,2,1
4704,19,1,10,2.8,87,1,1,1,92,74,59,66,75.0,2,1
4705,15,1,9,5.7,95,0,0,1,86,78,93,86,85.67,1,1
4706,17,0,12,2.3,82,2,0,1,88,95,49,45,77.33,2,1
4707,16,1,9,4.4,58,2,0,0,44,52,35,82,43.67,3,0
4708,17,1,11,5.7,86,2,0,0,57,71,66,64,64.67,0,1
4709,14,0,9,4.5,86,0,1,0,63,83,80,57,75.33,2,1
4710,19,1,10,0.6,75,2,0,0,85,42,38,78,55.0,0,1
4711,17,1,11,1.6,73,2,1,1,68,73,96,92,79.0,2,1
4712,19,1,11,2.9,74,2,0,1,78,50,88,44,72.0,2,1
4713,16,1,12,5.0,91,1,0,0,94,71,40,90,68.33,2,1
4714,14,0,9,4.3,89,0,0,0,35,85,36,43,52.0,0,1
4715,19,0,12,5.5,84,0,1,1,39,49,46,49,44.67,3,0
4716,14,0,11,1.9,96,2,1,1,72,52,97,85,73.67,2,1
4717,17,1,9,4.9,90,2,1,0,83,46,81,63,70.0,2,1
4718,19,0,11,5.8,79,2,0,1,55,73,44,84,57.33,0,1
4719,19,1,9,4.6,56,0,0,1,37,77,47,79,53.67,0,1
4720,14,1,12,4.2,62,0,0,0,59,40,46,84,48.33,3,0
4721,14,1,10,2.1,77,0,0,0,64,46,71,71,60.33,0,1
4722,15,1,11,2.7,82,0,0,0,59,46,86,54,63.67,0,1
4723,15,1,12,4.9,58,0,0,0,61,75,88,78,74.67,2,1
4724,19,1,12,4.7,73,2,1,0,76,51,57,58,61.33,0,1
4725,19,0,10,1.1,63,2,0,0,55,62,53,70,56.67,0,1
4726,16,1,11,5.3,57,2,1,0,80,78,59,58,72.33,2,1
4727,15,1,10,2.3,76,0,0,0,71,47,55,65,57.67,0,1
4728,14,1,10,2.2,96,1,0,0,45,60,41,47,48.67,3,0
4729,18,0,10,5.8,81,1,1,0,52,39,66,76,52.33,0,1
4730,14,0,11,1.5,55,0,1,1,46,58,48,81,50.67,0,1
4731,19,1,12,3.9,82,2,0,1,88,61,57,84,68.67,2,1
4732,18,0,9,2.8,53,0,1,0,62,74,95,82,77.0,2,1
4733,17,1,10,2.7,80,1,1,1,90,73,42,80,68.33,2,1
